x,y,u,v,p,area
1.05,0.013,0.132,-0.00035800000000000003,0.0481,0.019801980198019802
0.899,0.16399999999999998,0.938,0.00115,0.207,0.019801980198019802
0.426,0.29600000000000004,0.8690000000000001,-0.132,0.7340000000000001,0.019801980198019802
0.302,0.365,0.805,-0.0822,1.02,0.019801980198019802
1.1,0.285,0.843,-0.00512,0.0,0.019801980198019802
1.08,0.311,0.7390000000000001,-0.00763,0.027,0.019801980198019802
0.43700000000000006,0.2,0.816,-0.0144,0.74,0.019801980198019802
0.318,0.215,0.37799999999999995,-0.0818,0.804,0.019801980198019802
1.02,0.142,0.899,-0.00278,0.0833,0.019801980198019802
0.319,0.0529,0.8059999999999999,0.113,0.9359999999999999,0.019801980198019802
0.039,0.11,0.7959999999999999,-0.12300000000000001,2.59,0.019801980198019802
0.763,0.21100000000000002,0.961,0.00217,0.34700000000000003,0.019801980198019802
0.9540000000000001,0.0226,0.221,-3.35e-05,0.149,0.019801980198019802
1.06,0.35,0.511,-0.00436,0.0556,0.019801980198019802
0.368,0.12,0.831,0.2,0.821,0.019801980198019802
0.998,0.0196,0.19399999999999998,-0.000147,0.10300000000000001,0.019801980198019802
0.47600000000000003,0.287,0.861,-0.0812,0.662,0.019801980198019802
1.0,0.18600000000000003,0.965,-0.00375,0.10099999999999999,0.019801980198019802
0.29,0.0879,1.05,0.239,0.976,0.019801980198019802
0.00572,0.268,0.9059999999999999,0.0216,2.65,0.019801980198019802
0.317,0.0567,0.847,0.127,0.946,0.019801980198019802
0.253,0.312,1.21,-0.175,1.05,0.019801980198019802
0.8859999999999999,0.062,0.5379999999999999,0.00108,0.22,0.019801980198019802
1.02,0.182,0.963,-0.00394,0.0809,0.019801980198019802
0.345,0.309,0.965,-0.226,0.8640000000000001,0.019801980198019802
0.2,0.292,1.19,0.12300000000000001,1.25,0.019801980198019802
0.555,0.392,0.182,-0.0011099999999999999,0.547,0.019801980198019802
0.451,0.26899999999999996,0.88,-0.106,0.706,0.019801980198019802
0.32299999999999995,0.282,0.877,-0.28300000000000003,0.861,0.019801980198019802
0.0369,0.0925,0.7190000000000001,-0.10300000000000001,2.55,0.019801980198019802
0.772,0.25,0.924,0.00202,0.337,0.019801980198019802
0.6970000000000001,0.34,0.586,0.00183,0.414,0.019801980198019802
0.38299999999999995,0.0443,0.55,0.0525,0.773,0.019801980198019802
0.41,0.305,0.8690000000000001,-0.14300000000000002,0.7559999999999999,0.019801980198019802
0.35100000000000003,0.276,0.847,-0.244,0.841,0.019801980198019802
0.659,0.19,0.9620000000000001,-0.0031899999999999997,0.456,0.019801980198019802
0.45299999999999996,0.00517,0.0591,0.00046399999999999995,0.648,0.019801980198019802
0.14,0.18100000000000002,0.17300000000000001,-0.215,3.26,0.019801980198019802
0.903,0.0985,0.746,0.00147,0.20199999999999999,0.019801980198019802
0.638,0.00466,0.0476,-3.3600000000000004e-05,0.475,0.019801980198019802
0.447,0.0241,0.267,0.0079,0.664,0.019801980198019802
0.675,0.289,0.8290000000000001,0.00151,0.43799999999999994,0.019801980198019802
0.528,0.23,0.934,-0.033,0.606,0.019801980198019802
0.23399999999999999,0.327,1.26,-0.0608,1.24,0.019801980198019802
0.56,0.27899999999999997,0.8690000000000001,-0.0261,0.5579999999999999,0.019801980198019802
1.04,0.213,0.9690000000000001,-0.00528,0.0633,0.019801980198019802
0.0909,0.10400000000000001,0.845,-0.29600000000000004,2.49,0.019801980198019802
0.8009999999999999,0.171,0.945,0.0027199999999999998,0.307,0.019801980198019802
0.204,0.0252,0.633,-0.0101,1.66,0.019801980198019802
0.6759999999999999,0.385,0.24,0.000502,0.434,0.019801980198019802
0.8370000000000001,0.268,0.89,-0.000807,0.272,0.019801980198019802
0.557,0.295,0.82,-0.0253,0.5589999999999999,0.019801980198019802
0.8540000000000001,0.0952,0.732,0.0022600000000000003,0.252,0.019801980198019802
0.95,0.02,0.19699999999999998,-1.92e-05,0.153,0.019801980198019802
0.652,0.231,0.9520000000000001,-0.00253,0.462,0.019801980198019802
0.8190000000000001,0.129,0.862,0.00305,0.289,0.019801980198019802
0.135,0.28600000000000003,1.01,0.499,2.2,0.019801980198019802
0.311,0.0303,0.5579999999999999,0.0457,0.958,0.019801980198019802
0.46399999999999997,0.11800000000000001,0.8240000000000001,0.0645,0.6779999999999999,0.019801980198019802
0.359,0.37200000000000005,0.569,-0.0513,0.8320000000000001,0.019801980198019802
0.9329999999999999,0.38799999999999996,0.209,-0.00027400000000000005,0.175,0.019801980198019802
0.322,0.0436,0.7020000000000001,0.082,0.9279999999999999,0.019801980198019802
0.932,0.161,0.935,-0.000303,0.17300000000000001,0.019801980198019802
0.713,0.153,0.92,-0.0009140000000000001,0.39899999999999997,0.019801980198019802
0.27699999999999997,0.26899999999999996,0.727,-0.297,0.785,0.019801980198019802
0.265,0.39899999999999997,0.271,-0.00555,1.18,0.019801980198019802
0.0257,0.312,0.737,0.0803,2.48,0.019801980198019802
0.639,0.294,0.813,-0.00179,0.473,0.019801980198019802
0.374,0.0487,0.612,0.0675,0.795,0.019801980198019802
0.39399999999999996,0.38799999999999996,0.31,-0.0146,0.741,0.019801980198019802
0.0129,0.0722,0.584,-0.0276,2.52,0.019801980198019802
0.34,0.23399999999999999,0.57,-0.163,0.8320000000000001,0.019801980198019802
0.151,0.29,1.1,0.469,1.98,0.019801980198019802
0.0456,0.0694,0.604,-0.0911,2.49,0.019801980198019802
0.425,0.195,0.7879999999999999,0.000612,0.758,0.019801980198019802
1.06,0.21100000000000002,0.971,-0.00551,0.0412,0.019801980198019802
1.0,0.32299999999999995,0.6779999999999999,-0.00458,0.107,0.019801980198019802
0.342,0.0676,0.8390000000000001,0.145,0.872,0.019801980198019802
0.6809999999999999,0.0559,0.49700000000000005,-0.00164,0.433,0.019801980198019802
0.486,0.0231,0.239,0.0040100000000000005,0.621,0.019801980198019802
0.9640000000000001,0.32799999999999996,0.652,-0.00343,0.14400000000000002,0.019801980198019802
0.696,0.282,0.852,0.00216,0.415,0.019801980198019802
0.39299999999999996,0.14800000000000002,0.775,0.134,0.7929999999999999,0.019801980198019802
0.0799,0.0275,0.34299999999999997,-0.037,2.43,0.019801980198019802
0.11599999999999999,0.166,0.573,-0.34600000000000003,2.9,0.019801980198019802
0.539,0.0884,0.7020000000000001,0.0133,0.5770000000000001,0.019801980198019802
0.904,0.10400000000000001,0.77,0.0015199999999999999,0.201,0.019801980198019802
0.39399999999999996,0.14,0.797,0.14400000000000002,0.79,0.019801980198019802
0.971,0.233,0.953,-0.00428,0.135,0.019801980198019802
0.299,0.159,0.45299999999999996,0.23399999999999999,0.782,0.019801980198019802
0.184,0.253,0.285,0.0929,1.39,0.019801980198019802
0.28800000000000003,0.392,0.40399999999999997,-0.0163,1.06,0.019801980198019802
1.08,0.302,0.7809999999999999,-0.007090000000000001,0.0236,0.019801980198019802
0.775,0.253,0.919,0.0019,0.33399999999999996,0.019801980198019802
0.515,0.231,0.9259999999999999,-0.0387,0.623,0.019801980198019802
1.05,0.217,0.968,-0.00558,0.0548,0.019801980198019802
0.35200000000000004,0.303,0.9440000000000001,-0.226,0.8490000000000001,0.019801980198019802
0.308,0.0964,0.978,0.258,0.92,0.019801980198019802
1.06,0.0196,0.19699999999999998,-0.0010400000000000001,0.0344,0.019801980198019802
1.05,0.36,0.441,-0.00317,0.0633,0.019801980198019802
0.604,0.32899999999999996,0.6509999999999999,-0.00505,0.506,0.019801980198019802
0.27,0.12,0.879,0.297,0.862,0.019801980198019802
0.231,0.268,0.6940000000000001,-0.174,0.723,0.019801980198019802
0.8740000000000001,0.113,0.807,0.00238,0.23199999999999998,0.019801980198019802
0.805,0.0113,0.115,8.499999999999999e-05,0.305,0.019801980198019802
0.7090000000000001,0.214,0.961,0.000704,0.402,0.019801980198019802
0.6679999999999999,0.375,0.325,0.000813,0.442,0.019801980198019802
0.43200000000000005,0.124,0.831,0.0989,0.726,0.019801980198019802
0.925,0.008709999999999999,0.0884,4.33e-06,0.179,0.019801980198019802
0.44299999999999995,0.36200000000000004,0.511,-0.0341,0.6809999999999999,0.019801980198019802
0.52,0.3,0.809,-0.0434,0.601,0.019801980198019802
0.318,0.397,0.266,-0.0093,0.925,0.019801980198019802
0.7440000000000001,0.0598,0.526,-0.000239,0.369,0.019801980198019802
0.8140000000000001,0.13,0.865,0.00302,0.294,0.019801980198019802
0.7090000000000001,0.039,0.36700000000000005,-0.000713,0.405,0.019801980198019802
0.6459999999999999,0.0356,0.336,-0.000904,0.46799999999999997,0.019801980198019802
0.826,0.149,0.912,0.00314,0.282,0.019801980198019802
0.8490000000000001,0.15,0.914,0.00293,0.258,0.019801980198019802
0.152,0.16399999999999998,0.28800000000000003,-0.307,2.74,0.019801980198019802
0.536,0.11900000000000001,0.8270000000000001,0.0166,0.586,0.019801980198019802
0.9229999999999999,0.161,0.935,0.000128,0.182,0.019801980198019802
1.08,0.325,0.665,-0.00732,0.0299,0.019801980198019802
0.18600000000000003,0.299,1.24,0.23800000000000002,1.48,0.019801980198019802
0.159,0.0537,0.929,-0.147,2.0,0.019801980198019802
0.58,0.146,0.902,0.00114,0.54,0.019801980198019802
0.736,0.131,0.8690000000000001,-0.00025299999999999997,0.376,0.019801980198019802
0.8029999999999999,0.27399999999999997,0.875,0.00045,0.305,0.019801980198019802
0.596,0.0853,0.682,0.000807,0.518,0.019801980198019802
0.8959999999999999,0.23600000000000002,0.9470000000000001,-0.00172,0.21100000000000002,0.019801980198019802
0.46,0.253,0.884,-0.0879,0.6970000000000001,0.019801980198019802
0.0832,0.153,0.8009999999999999,-0.254,2.76,0.019801980198019802
0.185,0.0396,0.85,-0.0564,1.81,0.019801980198019802
0.0298,0.0451,0.409,-0.0301,2.49,0.019801980198019802
0.563,0.00427,0.0435,1.4099999999999999e-05,0.545,0.019801980198019802
0.0726,0.225,0.823,0.155,2.83,0.019801980198019802
0.262,0.275,0.813,-0.27899999999999997,0.7909999999999999,0.019801980198019802
0.431,0.265,0.868,-0.126,0.738,0.019801980198019802
0.9840000000000001,0.0891,0.7,-0.0008640000000000001,0.11800000000000001,0.019801980198019802
0.627,0.0705,0.594,-0.0016899999999999999,0.486,0.019801980198019802
0.0109,0.252,0.945,0.0367,2.71,0.019801980198019802
1.05,0.207,0.972,-0.005220000000000001,0.0506,0.019801980198019802
0.0218,0.255,0.9329999999999999,0.0739,2.69,0.019801980198019802
0.7879999999999999,0.295,0.81,0.0009109999999999999,0.321,0.019801980198019802
0.912,0.128,0.86,0.00134,0.193,0.019801980198019802
0.718,0.23600000000000002,0.9440000000000001,0.00161,0.392,0.019801980198019802
0.648,0.109,0.794,-0.0030800000000000003,0.466,0.019801980198019802
0.413,0.19399999999999998,0.757,0.00572,0.7759999999999999,0.019801980198019802
0.5429999999999999,0.3,0.802,-0.0305,0.573,0.019801980198019802
0.907,0.267,0.894,-0.00294,0.2,0.019801980198019802
0.866,0.28,0.858,-0.00202,0.243,0.019801980198019802
0.309,0.105,0.941,0.276,0.899,0.019801980198019802
1.08,0.287,0.835,-0.006409999999999999,0.0196,0.019801980198019802
0.56,0.187,0.9490000000000001,-0.007409999999999999,0.5660000000000001,0.019801980198019802
0.0889,0.203,0.687,0.0439,2.96,0.019801980198019802
0.953,0.131,0.8690000000000001,-0.00036,0.151,0.019801980198019802
0.95,0.191,0.965,-0.00209,0.156,0.019801980198019802
0.9520000000000001,0.337,0.601,-0.00279,0.156,0.019801980198019802
0.49200000000000005,0.163,0.8909999999999999,0.022,0.652,0.019801980198019802
0.33399999999999996,0.172,0.507,0.142,0.8290000000000001,0.019801980198019802
0.239,0.327,1.26,-0.082,1.21,0.019801980198019802
0.49,0.10400000000000001,0.78,0.0408,0.638,0.019801980198019802
0.0589,0.225,0.882,0.11800000000000001,2.8,0.019801980198019802
0.512,0.25,0.914,-0.0495,0.623,0.019801980198019802
0.95,0.391,0.18899999999999997,-0.000296,0.157,0.019801980198019802
0.40299999999999997,0.0886,0.7909999999999999,0.11699999999999999,0.758,0.019801980198019802
0.28600000000000003,0.17600000000000002,0.239,0.149,0.703,0.019801980198019802
0.0342,0.28800000000000003,0.8420000000000001,0.124,2.55,0.019801980198019802
0.7490000000000001,0.188,0.9590000000000001,0.00168,0.36200000000000004,0.019801980198019802
0.0448,0.17800000000000002,0.917,-0.0578,2.8,0.019801980198019802
0.0273,0.19699999999999998,0.971,0.0010400000000000001,2.81,0.019801980198019802
0.863,0.262,0.905,-0.00151,0.245,0.019801980198019802
0.569,0.386,0.233,-0.00128,0.535,0.019801980198019802
0.544,0.195,0.945,-0.0112,0.586,0.019801980198019802
0.8540000000000001,0.11900000000000001,0.8290000000000001,0.00277,0.253,0.019801980198019802
0.5329999999999999,0.205,0.941,-0.0175,0.601,0.019801980198019802
0.8809999999999999,0.36700000000000005,0.395,-0.000729,0.228,0.019801980198019802
0.875,0.373,0.34299999999999997,-0.000533,0.233,0.019801980198019802
0.156,0.309,1.16,0.369,1.91,0.019801980198019802
0.547,0.0251,0.245,0.00134,0.562,0.019801980198019802
1.07,0.203,0.973,-0.00525,0.0339,0.019801980198019802
0.364,0.363,0.653,-0.0704,0.825,0.019801980198019802
0.922,0.21,0.966,-0.00176,0.185,0.019801980198019802
0.72,0.298,0.7959999999999999,0.00259,0.39,0.019801980198019802
0.578,0.29100000000000004,0.8290000000000001,-0.0173,0.536,0.019801980198019802
0.9570000000000001,0.12300000000000001,0.843,-0.000391,0.147,0.019801980198019802
0.484,0.247,0.9009999999999999,-0.0652,0.662,0.019801980198019802
0.28,0.41,0.0,0.0,1.08,0.019801980198019802
0.914,0.242,0.941,-0.00257,0.193,0.019801980198019802
0.299,0.239,0.424,-0.21,0.768,0.019801980198019802
0.0507,0.38299999999999995,0.27899999999999997,0.0213,2.4,0.019801980198019802
0.42700000000000005,0.00465,0.0571,0.000611,0.6759999999999999,0.019801980198019802
0.789,0.0471,0.43200000000000005,0.000589,0.321,0.019801980198019802
0.8290000000000001,0.23800000000000002,0.9420000000000001,0.00046399999999999995,0.27899999999999997,0.019801980198019802
1.0,0.007659999999999999,0.078,4.94e-06,0.0996,0.019801980198019802
0.723,0.40700000000000003,0.0331,8.83e-05,0.38799999999999996,0.019801980198019802
0.0977,0.235,0.7140000000000001,0.302,2.84,0.019801980198019802
0.66,0.24100000000000002,0.9390000000000001,-0.00124,0.452,0.019801980198019802
1.02,0.0486,0.441,-0.0015300000000000001,0.0762,0.019801980198019802
0.945,0.163,0.938,-0.000893,0.16,0.019801980198019802
0.297,0.00488,0.11,0.00205,0.975,0.019801980198019802
0.69,0.128,0.862,-0.00259,0.423,0.019801980198019802
1.07,0.0741,0.615,-0.0079,0.0292,0.019801980198019802
0.39799999999999996,0.33299999999999996,0.797,-0.114,0.767,0.019801980198019802
0.579,0.17300000000000001,0.9440000000000001,-0.0038,0.5429999999999999,0.019801980198019802
1.06,0.0697,0.589,-0.0066,0.0356,0.019801980198019802
0.0495,0.285,0.857,0.18100000000000002,2.55,0.019801980198019802
1.04,0.0866,0.687,-0.00336,0.0632,0.019801980198019802
0.599,0.249,0.929,-0.0123,0.518,0.019801980198019802
0.408,0.3,0.878,-0.152,0.7609999999999999,0.019801980198019802
1.1,0.058,0.518,-0.0173,-0.0104,0.019801980198019802
0.732,0.222,0.956,0.0016699999999999998,0.37799999999999995,0.019801980198019802
0.355,0.187,0.556,0.0582,0.833,0.019801980198019802
0.185,0.0604,1.09,-0.115,1.76,0.019801980198019802
0.132,0.0804,0.961,-0.298,2.2,0.019801980198019802
0.7829999999999999,0.33399999999999996,0.62,0.000731,0.326,0.019801980198019802
0.945,0.376,0.318,-0.000755,0.162,0.019801980198019802
0.7240000000000001,0.37799999999999995,0.301,0.00044100000000000004,0.387,0.019801980198019802
0.948,0.155,0.9259999999999999,-0.000752,0.157,0.019801980198019802
0.486,0.0329,0.331,0.007790000000000001,0.624,0.019801980198019802
0.647,0.359,0.455,0.000492,0.461,0.019801980198019802
0.799,0.0675,0.5770000000000001,0.00124,0.312,0.019801980198019802
0.7140000000000001,0.0193,0.192,-0.00021899999999999998,0.39799999999999996,0.019801980198019802
0.685,0.272,0.879,0.00162,0.426,0.019801980198019802
0.311,0.13,0.757,0.29,0.85,0.019801980198019802
1.0,0.31,0.743,-0.00521,0.105,0.019801980198019802
0.207,0.374,0.8140000000000001,0.0194,1.61,0.019801980198019802
0.307,0.085,0.997,0.22699999999999998,0.943,0.019801980198019802
0.892,0.21600000000000003,0.963,-0.000753,0.21600000000000003,0.019801980198019802
0.654,0.375,0.32799999999999996,0.0005769999999999999,0.455,0.019801980198019802
0.9179999999999999,0.0324,0.308,0.000171,0.18600000000000003,0.019801980198019802
0.0048200000000000005,0.22699999999999998,0.987,0.0105,2.8,0.019801980198019802
0.893,0.24100000000000002,0.941,-0.0017800000000000001,0.215,0.019801980198019802
0.6,0.312,0.742,-0.00775,0.511,0.019801980198019802
0.657,0.263,0.903,-0.000834,0.456,0.019801980198019802
0.287,0.32799999999999996,1.12,-0.195,1.02,0.019801980198019802
0.909,0.18100000000000002,0.958,-1.7899999999999998e-05,0.19699999999999998,0.019801980198019802
0.385,0.28800000000000003,0.889,-0.192,0.8,0.019801980198019802
0.982,0.158,0.9309999999999999,-0.00221,0.122,0.019801980198019802
0.293,0.263,0.675,-0.292,0.802,0.019801980198019802
0.23199999999999998,0.0949,1.2,0.107,1.15,0.019801980198019802
0.158,0.33899999999999997,1.06,0.21899999999999997,1.94,0.019801980198019802
0.857,0.174,0.9490000000000001,0.00236,0.251,0.019801980198019802
0.797,0.163,0.9359999999999999,0.0027199999999999998,0.312,0.019801980198019802
1.03,0.359,0.445,-0.00292,0.0833,0.019801980198019802
0.215,0.131,0.74,0.0766,0.904,0.019801980198019802
0.311,0.114,0.885,0.287,0.8809999999999999,0.019801980198019802
0.637,0.23399999999999999,0.948,-0.0044399999999999995,0.478,0.019801980198019802
0.8220000000000001,0.271,0.8809999999999999,-0.000309,0.28600000000000003,0.019801980198019802
0.257,0.142,0.5379999999999999,0.267,0.701,0.019801980198019802
1.1,0.3,0.7879999999999999,-0.00525,0.0,0.019801980198019802
0.9109999999999999,0.0707,0.594,0.000865,0.192,0.019801980198019802
0.9640000000000001,0.253,0.9229999999999999,-0.0046700000000000005,0.14300000000000002,0.019801980198019802
0.945,0.203,0.968,-0.00244,0.161,0.019801980198019802
0.552,0.157,0.917,0.00405,0.574,0.019801980198019802
0.498,0.253,0.9059999999999999,-0.0594,0.6409999999999999,0.019801980198019802
0.915,0.11900000000000001,0.831,0.0012699999999999999,0.19,0.019801980198019802
0.613,0.141,0.895,-0.0023,0.503,0.019801980198019802
0.7659999999999999,0.115,0.8190000000000001,0.00109,0.345,0.019801980198019802
1.09,0.386,0.228,0.0133,0.0199,0.019801980198019802
0.836,0.0967,0.7390000000000001,0.00253,0.273,0.019801980198019802
0.733,0.325,0.674,0.002,0.37799999999999995,0.019801980198019802
0.22,0.353,1.11,0.0069900000000000006,1.46,0.019801980198019802
0.59,0.268,0.893,-0.0147,0.526,0.019801980198019802
0.312,0.322,1.05,-0.221,0.938,0.019801980198019802
0.746,0.184,0.956,0.00149,0.365,0.019801980198019802
0.099,0.0195,0.29100000000000004,-0.0245,2.39,0.019801980198019802
0.415,0.271,0.866,-0.14800000000000002,0.759,0.019801980198019802
0.778,0.304,0.772,0.0013,0.332,0.019801980198019802
0.03,0.0,0.0,0.0,2.51,0.019801980198019802
0.662,0.115,0.8190000000000001,-0.00331,0.452,0.019801980198019802
0.225,0.0313,0.754,0.009290000000000001,1.48,0.019801980198019802
0.855,0.159,0.93,0.0027300000000000002,0.253,0.019801980198019802
0.865,0.0862,0.6859999999999999,0.0019199999999999998,0.242,0.019801980198019802
0.966,0.23600000000000002,0.95,-0.00421,0.14,0.019801980198019802
0.195,0.256,0.315,0.0389,1.03,0.019801980198019802
0.285,0.0532,0.9279999999999999,0.11699999999999999,1.07,0.019801980198019802
0.551,0.0134,0.134,0.00036,0.557,0.019801980198019802
0.634,0.0134,0.134,-0.00016,0.479,0.019801980198019802
0.679,0.33899999999999997,0.589,0.00172,0.43200000000000005,0.019801980198019802
0.47200000000000003,0.40399999999999997,0.0647,-0.000541,0.624,0.019801980198019802
0.0306,0.341,0.583,0.0619,2.43,0.019801980198019802
0.965,0.265,0.898,-0.00486,0.142,0.019801980198019802
0.733,0.0109,0.111,-6.78e-05,0.38,0.019801980198019802
0.557,0.364,0.419,-0.00603,0.5479999999999999,0.019801980198019802
0.551,0.355,0.496,-0.009640000000000001,0.556,0.019801980198019802
0.39899999999999997,0.0578,0.634,0.0682,0.75,0.019801980198019802
0.5429999999999999,0.29100000000000004,0.836,-0.0331,0.5760000000000001,0.019801980198019802
0.9790000000000001,0.187,0.965,-0.00312,0.126,0.019801980198019802
0.915,0.223,0.96,-0.00198,0.192,0.019801980198019802
0.36200000000000004,0.13699999999999998,0.769,0.20199999999999999,0.828,0.019801980198019802
0.602,0.0731,0.611,-0.000128,0.511,0.019801980198019802
0.0,0.375,0.312,0.0,2.43,0.019801980198019802
0.6859999999999999,0.192,0.9620000000000001,-0.00117,0.42700000000000005,0.019801980198019802
0.865,0.0474,0.43200000000000005,0.000797,0.242,0.019801980198019802
0.0895,0.0901,0.8109999999999999,-0.252,2.44,0.019801980198019802
0.625,0.41,0.0,0.0,0.48200000000000004,0.019801980198019802
0.32299999999999995,0.0733,0.925,0.18,0.9179999999999999,0.019801980198019802
0.48,0.195,0.89,-0.01,0.674,0.019801980198019802
0.622,0.332,0.632,-0.0018899999999999998,0.48700000000000004,0.019801980198019802
0.762,0.135,0.879,0.00115,0.349,0.019801980198019802
0.685,0.38,0.28,0.000557,0.426,0.019801980198019802
1.07,0.247,0.937,-0.006220000000000001,0.0321,0.019801980198019802
0.382,0.24,0.7340000000000001,-0.141,0.812,0.019801980198019802
0.424,0.35,0.638,-0.0607,0.7140000000000001,0.019801980198019802
0.0247,0.138,0.888,-0.0761,2.69,0.019801980198019802
0.0347,0.16399999999999998,0.9279999999999999,-0.0727,2.77,0.019801980198019802
0.9670000000000001,0.256,0.919,-0.00479,0.14,0.019801980198019802
0.743,0.325,0.675,0.00182,0.36700000000000005,0.019801980198019802
0.022,0.23600000000000002,0.9640000000000001,0.0573,2.75,0.019801980198019802
0.852,0.175,0.951,0.00242,0.256,0.019801980198019802
0.424,0.114,0.823,0.109,0.7340000000000001,0.019801980198019802
0.474,0.153,0.87,0.0411,0.675,0.019801980198019802
0.267,0.16399999999999998,0.243,0.19399999999999998,0.62,0.019801980198019802
0.111,0.21899999999999997,0.527,0.233,3.01,0.019801980198019802
0.8420000000000001,0.149,0.9109999999999999,0.00303,0.265,0.019801980198019802
0.349,0.161,0.624,0.16899999999999998,0.835,0.019801980198019802
0.0087,0.0958,0.7170000000000001,-0.026,2.57,0.019801980198019802
0.49700000000000005,0.315,0.76,-0.0507,0.625,0.019801980198019802
0.745,0.128,0.861,0.00015,0.36700000000000005,0.019801980198019802
0.33299999999999996,0.0984,0.917,0.235,0.877,0.019801980198019802
1.08,0.00492,0.0516,4.9e-05,0.0228,0.019801980198019802
0.22,0.34299999999999997,1.2,0.0070799999999999995,1.42,0.019801980198019802
0.625,0.188,0.961,-0.00541,0.493,0.019801980198019802
0.696,0.361,0.43799999999999994,0.00118,0.415,0.019801980198019802
0.0354,0.242,0.9390000000000001,0.10099999999999999,2.73,0.019801980198019802
0.07,0.0173,0.21,-0.0141,2.46,0.019801980198019802
0.00672,0.0111,0.106,-0.000123,2.52,0.019801980198019802
0.0544,0.26899999999999996,0.885,0.19899999999999998,2.61,0.019801980198019802
0.0517,0.31,0.777,0.163,2.47,0.019801980198019802
1.01,0.23,0.9570000000000001,-0.0054600000000000004,0.0895,0.019801980198019802
0.319,0.122,0.828,0.281,0.865,0.019801980198019802
0.496,0.092,0.73,0.0334,0.626,0.019801980198019802
1.02,0.226,0.961,-0.00542,0.0877,0.019801980198019802
0.479,0.115,0.8170000000000001,0.051,0.6559999999999999,0.019801980198019802
0.0866,0.355,0.619,0.12300000000000001,2.33,0.019801980198019802
0.521,0.138,0.8740000000000001,0.0206,0.608,0.019801980198019802
0.622,0.20199999999999999,0.965,-0.00629,0.496,0.019801980198019802
0.7709999999999999,0.20199999999999999,0.9620000000000001,0.00218,0.33899999999999997,0.019801980198019802
0.493,0.267,0.8909999999999999,-0.0676,0.645,0.019801980198019802
1.09,0.175,0.9590000000000001,-0.00439,0.0113,0.019801980198019802
0.209,0.249,0.0,0.0,0.6829999999999999,0.019801980198019802
0.0112,0.121,0.833,-0.0374,2.65,0.019801980198019802
0.8809999999999999,0.18100000000000002,0.9570000000000001,0.0012900000000000001,0.226,0.019801980198019802
0.767,0.128,0.861,0.00135,0.344,0.019801980198019802
0.91,0.36,0.45,-0.0012900000000000001,0.198,0.019801980198019802
0.6829999999999999,0.0769,0.635,-0.00213,0.431,0.019801980198019802
0.6459999999999999,0.12,0.833,-0.00324,0.469,0.019801980198019802
0.684,0.0256,0.25,-0.000538,0.43,0.019801980198019802
0.032,0.276,0.879,0.11800000000000001,2.6,0.019801980198019802
0.396,0.392,0.252,-0.00953,0.7340000000000001,0.019801980198019802
0.807,0.0167,0.16699999999999998,0.000144,0.303,0.019801980198019802
1.09,0.209,0.972,-0.00545,0.013,0.019801980198019802
0.358,0.139,0.754,0.204,0.831,0.019801980198019802
0.83,0.00747,0.0767,3.2500000000000004e-05,0.27699999999999997,0.019801980198019802
1.08,0.345,0.54,-0.0035700000000000003,0.0316,0.019801980198019802
0.0585,0.256,0.8909999999999999,0.20199999999999999,2.67,0.019801980198019802
0.266,0.272,0.765,-0.287,0.777,0.019801980198019802
0.9540000000000001,0.0386,0.361,-1.3800000000000002e-05,0.149,0.019801980198019802
0.782,0.147,0.909,0.00224,0.32799999999999996,0.019801980198019802
0.7390000000000001,0.0329,0.315,-0.00015800000000000002,0.374,0.019801980198019802
0.885,0.257,0.914,-0.00209,0.223,0.019801980198019802
0.777,0.375,0.332,0.00023199999999999997,0.33299999999999996,0.019801980198019802
0.23800000000000002,0.0099,0.276,0.0029100000000000003,1.37,0.019801980198019802
0.779,0.26899999999999996,0.8859999999999999,0.0015400000000000001,0.33,0.019801980198019802
0.885,0.41,0.0,0.0,0.223,0.019801980198019802
0.847,0.198,0.963,0.0017100000000000001,0.261,0.019801980198019802
1.01,0.10400000000000001,0.77,-0.0020399999999999997,0.0915,0.019801980198019802
0.772,0.122,0.841,0.00151,0.33799999999999997,0.019801980198019802
0.396,0.0913,0.8079999999999999,0.13,0.77,0.019801980198019802
1.1,0.22,0.968,-0.00577,0.0,0.019801980198019802
0.17800000000000002,0.377,0.715,0.0472,1.85,0.019801980198019802
0.34299999999999997,0.188,0.496,0.0591,0.833,0.019801980198019802
0.0438,0.318,0.7290000000000001,0.127,2.46,0.019801980198019802
0.9209999999999999,0.0727,0.607,0.000672,0.182,0.019801980198019802
0.551,0.282,0.86,-0.0302,0.568,0.019801980198019802
0.39799999999999996,0.319,0.855,-0.14,0.7709999999999999,0.019801980198019802
0.831,0.299,0.794,-0.000891,0.27899999999999997,0.019801980198019802
0.10099999999999999,0.0492,0.624,-0.122,2.35,0.019801980198019802
1.0,0.341,0.57,-0.0035399999999999997,0.106,0.019801980198019802
0.501,0.145,0.88,0.0285,0.636,0.019801980198019802
0.512,0.179,0.917,0.0016300000000000002,0.628,0.019801980198019802
0.733,0.214,0.96,0.0016,0.37799999999999995,0.019801980198019802
0.882,0.273,0.879,-0.00236,0.22699999999999998,0.019801980198019802
1.07,0.132,0.8740000000000001,-0.00349,0.0362,0.019801980198019802
0.948,0.0052899999999999996,0.054,2.08e-05,0.155,0.019801980198019802
0.741,0.243,0.934,0.00216,0.37,0.019801980198019802
